Date,Open,High,Low,Close,Adj Close,Volume
2017-07-17,148.820007,150.899994,148.570007,149.559998,148.441345,23793500
2017-07-18,149.199997,150.130005,148.669998,150.080002,148.957474,17868800
2017-07-19,150.479996,151.419998,149.949997,151.020004,149.890442,20923000
2017-07-20,151.500000,151.740005,150.190002,150.339996,149.215515,17243700
2017-07-21,149.990005,150.440002,148.880005,150.270004,149.146042,26252600
2017-07-24,150.580002,152.440002,149.899994,152.089996,150.952423,21493200
2017-07-25,151.800003,153.839996,151.800003,152.740005,151.597580,18853900
2017-07-26,153.350006,153.929993,153.059998,153.460007,152.312180,15781000
2017-07-27,153.750000,153.990005,147.300003,150.559998,149.433868,32476300
2017-07-28,149.889999,150.229996,149.190002,149.500000,148.381790,17213700
2017-07-31,149.899994,150.330002,148.130005,148.729996,147.617554,19845900
2017-08-01,149.100006,150.220001,148.410004,150.050003,148.927689,35368600
2017-08-02,159.279999,159.750000,156.160004,157.139999,155.964661,69936800
2017-08-03,157.050003,157.210007,155.020004,155.570007,154.406403,27097300
2017-08-04,156.070007,157.399994,155.690002,156.389999,155.220261,20559900
2017-08-07,157.059998,158.919998,156.669998,158.809998,157.622162,21870300
2017-08-08,158.600006,161.830002,158.270004,160.080002,158.882660,36205900
2017-08-09,159.259995,161.270004,159.110001,161.059998,159.855331,26131500
2017-08-10,159.899994,160.000000,154.630005,155.320007,154.763657,40804300
2017-08-11,156.600006,158.570007,156.070007,157.479996,156.915909,26257100
2017-08-14,159.320007,160.210007,158.750000,159.850006,159.277420,22122700
2017-08-15,160.660004,162.199997,160.139999,161.600006,161.021149,29465500
2017-08-16,161.940002,162.509995,160.149994,160.949997,160.373474,27671600
2017-08-17,160.520004,160.710007,157.839996,157.860001,157.294540,27940600
2017-08-18,157.860001,159.500000,156.720001,157.500000,156.935837,27428100
2017-08-21,157.500000,157.889999,155.110001,157.210007,156.646881,26368500
2017-08-22,158.229996,160.000000,158.020004,159.779999,159.207672,21604600
2017-08-23,159.070007,160.470001,158.880005,159.979996,159.406952,19399100
2017-08-24,160.429993,160.740005,158.550003,159.270004,158.699493,19818900
2017-08-25,159.649994,160.559998,159.270004,159.860001,159.287384,25480100
2017-08-28,160.139999,162.000000,159.929993,161.470001,160.891617,25966000
2017-08-29,160.100006,163.119995,160.000000,162.910004,162.326462,29516900
2017-08-30,163.800003,163.889999,162.610001,163.350006,162.764893,27269600
2017-08-31,163.639999,164.520004,163.479996,164.000000,163.412552,26785100
2017-09-01,164.800003,164.940002,163.630005,164.050003,163.462372,16591100
2017-09-05,163.750000,164.250000,160.559998,162.080002,161.499435,29468500
2017-09-06,162.710007,162.990005,160.520004,161.910004,161.330048,21651700
2017-09-07,162.089996,162.240005,160.360001,161.259995,160.682358,21928500
2017-09-08,160.860001,161.149994,158.529999,158.630005,158.061798,28611500
2017-09-11,160.500000,162.050003,159.889999,161.500000,160.921509,31085900
2017-09-12,162.610001,163.960007,158.770004,160.860001,160.283798,71714000
2017-09-13,159.869995,159.960007,157.910004,159.649994,159.078125,44907400
2017-09-14,158.990005,159.399994,158.089996,158.279999,157.713043,23760700
2017-09-15,158.470001,160.970001,158.000000,159.880005,159.307312,49114600
2017-09-18,160.110001,160.500000,158.000000,158.669998,158.101639,28269400
2017-09-19,159.509995,159.770004,158.440002,158.729996,158.161423,20810600
2017-09-20,157.899994,158.259995,153.830002,156.070007,155.510971,52951400
2017-09-21,155.800003,155.800003,152.750000,153.389999,152.840561,37511700
2017-09-22,151.539993,152.270004,150.559998,151.889999,151.345932,46645400
2017-09-25,149.990005,151.830002,149.160004,150.550003,150.010727,44387300
2017-09-26,151.779999,153.919998,151.690002,153.139999,152.591446,36660000
2017-09-27,153.800003,154.720001,153.539993,154.229996,153.677551,25504200
2017-09-28,153.889999,154.279999,152.699997,153.279999,152.730957,22005500
2017-09-29,153.210007,154.130005,152.000000,154.119995,153.567932,26299800
2017-10-02,154.259995,154.449997,152.720001,153.809998,153.259048,18698800
2017-10-03,154.009995,155.089996,153.910004,154.479996,153.926651,16230300
2017-10-04,153.630005,153.860001,152.460007,153.479996,152.930237,20163800
2017-10-05,154.179993,155.440002,154.050003,155.389999,154.833389,21283800
2017-10-06,154.970001,155.490005,154.559998,155.300003,154.743713,17407600
2017-10-09,155.809998,156.729996,155.490005,155.839996,155.281784,16262900
2017-10-10,156.059998,158.000000,155.100006,155.899994,155.341553,15617000
2017-10-11,155.970001,156.979996,155.750000,156.550003,155.989243,16905600
2017-10-12,156.350006,157.369995,155.729996,156.000000,155.441208,16125100
2017-10-13,156.729996,157.279999,156.410004,156.990005,156.427673,16394200
2017-10-16,157.899994,160.000000,157.649994,159.880005,159.307312,24121500
2017-10-17,159.779999,160.869995,159.229996,160.470001,159.895203,18997300
2017-10-18,160.419998,160.710007,159.600006,159.759995,159.187729,16374200
2017-10-19,156.750000,157.080002,155.020004,155.979996,155.421280,42584200
2017-10-20,156.610001,157.750000,155.960007,156.250000,155.690308,23974100
2017-10-23,156.889999,157.690002,155.500000,156.169998,155.610596,21984300
2017-10-24,156.289993,157.419998,156.199997,157.100006,156.537277,17757200
2017-10-25,156.910004,157.550003,155.270004,156.410004,155.849747,21207100
2017-10-26,157.229996,157.830002,156.779999,157.410004,156.846161,17000500
2017-10-27,159.289993,163.600006,158.699997,163.050003,162.465958,44454200
2017-10-30,163.889999,168.070007,163.720001,166.720001,166.122803,44700800
2017-10-31,167.899994,169.649994,166.940002,169.039993,168.434494,36046800
2017-11-01,169.869995,169.940002,165.610001,166.889999,166.292206,33637800
2017-11-02,166.600006,168.500000,165.279999,168.110001,167.507828,41393400
2017-11-03,174.000000,174.259995,171.119995,172.500000,171.882111,59398600
2017-11-06,172.369995,174.990005,171.720001,174.250000,173.625839,35026300
2017-11-07,173.910004,175.250000,173.600006,174.809998,174.183823,24361500
2017-11-08,174.660004,176.240005,174.330002,176.240005,175.608719,24409500
2017-11-09,175.110001,176.100006,173.139999,175.880005,175.250000,29482600
2017-11-10,175.110001,175.380005,174.270004,174.669998,174.669998,25145500
2017-11-13,173.500000,174.500000,173.399994,173.970001,173.970001,16982100
2017-11-14,173.039993,173.479996,171.179993,171.339996,171.339996,24782500
2017-11-15,169.970001,170.320007,168.380005,169.080002,169.080002,29158100
2017-11-16,171.179993,171.869995,170.300003,171.100006,171.100006,23637500
2017-11-17,171.039993,171.389999,169.639999,170.149994,170.149994,21899500
2017-11-20,170.289993,170.559998,169.559998,169.979996,169.979996,16262400
2017-11-21,170.779999,173.699997,170.779999,173.139999,173.139999,25131300
2017-11-22,173.360001,175.000000,173.050003,174.960007,174.960007,25588900
2017-11-24,175.100006,175.500000,174.649994,174.970001,174.970001,14026700
2017-11-27,175.050003,175.080002,173.339996,174.089996,174.089996,20716800
2017-11-28,174.300003,174.869995,171.860001,173.070007,173.070007,26428800
2017-11-29,172.630005,172.919998,167.160004,169.479996,169.479996,41666400
2017-11-30,170.429993,172.139999,168.440002,171.850006,171.850006,41527200
2017-12-01,169.949997,171.669998,168.500000,171.050003,171.050003,39726100
