name,ageable,alcohol_%,avg_rating_%,color,description,drink_now,keep_2_3_years,n_votes,price,tags,url,year
Domaine Costa Lazaridi - Merlot 2016,False,13.6,90,Ροζέ,"Από την νέα σειρά κρασιών του Κώστα Λαζαρίδη, ένα single vineyard ροζέ κρασί το oποίο ξεφεύγει από το ελληνικό πρότυπο που θέλει να ροζέ σχεδόν κόκκινα σε χρώμα. Εδώ είμαστε κοντά στο χρώμα της κρεμμυδόφλουδας, πολύ απαλό, από την άλλη όμως η μύτη είναι εκρηκτική σε κόκκινα φρούτα, όπως φράουλα, lemongrass αλλά και γλυκές νύξεις όπως καραμέλα.",True,False,8,14.5,"['Ήπιος', 'Ξηρός', 'Merlot']",http://www.houseofwine.gr/how/domaine-costa-lazaridi-merlot.html,2016.0
Τ-ΟΙΝΟΣ Ασύρτικο  2015,False,13.5,,Λευκός,"Μεταναστεύει  επιτυχώς σε όλη την Ελλάδα, αλλά στο Αιγαίο φαίνεται ότι το Ασύρτικο βρίσκει τον τόπο του. Θα λέγαμε ότι τα νησιά αποτελούν για την ποικιλία ότι αποτελούν για την Βουργουνδία οι κορυφαίοι Grand και Premier cru αμπελώνες. Η έκπληξη έρχεται από την Τήνο, με ένα premium σε ποιότητα και τιμή Ασύρτικο, πολύ μικρής παραγωγής.",False,True,,43.6,"['Ήπιος', 'Ξηρός', 'Ασύρτικο']",http://www.houseofwine.gr/how/t-oinos-asyrtiko-4189.html,2015.0
Freedom,False,14.0,,Ερυθρός,"Πολλοί περιμέναμε ότι μετά από τα 3 ερυθρά ξηρά, το γλυκό από Syrah αλλά και τα χαρμάνια του με άλλες ποικιλίες, ο Απόστολος Μούντριχας, ή αν θέλετε ο master του Syrah, θα είχε ‘κλείσει' με αυτή την ποικιλία! Όμως μας διαψεύδει ακόμα μία φορά και επανέρχεται με ένα ‘φυσικό’ Syrah, ένα Syrah χωρίς θειώδες δηλαδή, με απίστευτο φρούτο και ευγένεια που θα σας γοητεύσει!",False,True,,27.5,"['Ήπιος', 'Ξηρός', 'Syrah']",http://www.houseofwine.gr/how/freedom.html,
Massolino Barolo 2013,True,,,Ερυθρός,"Το Nebbiolo είναι το καμάρι του Piemonte και μια ποικιλία με πολλά κοινά χαρακτηριστικά με το δικό μας Ξινόμαυρο. Άγρια, επιθετική, τανική, χωρίς ιδιαίτερο φρουτώδη χαρακτήρα, αλλά ξεχωριστή ιδιοσυγκρασία και ιδιαίτερο αρωματικό προφίλ που χρειάζεται χρόνο στη φιάλη. Το Barolo του Massolino αποτελεί μια τυπική έκφραση του παραδοσιακού στυλ της περιοχής, ένα κρασί πραγματικός δυναμίτης σε όλα τα επίπεδα.",False,False,,39.2,"['Ήπιος', 'Ξηρός', 'Nebbiolo']",http://www.houseofwine.gr/how/massolino-barolo.html,2013.0
Barolo Bricco Rocche-Brunate 2006,True,14.5,,Ερυθρός,"Δυνατό ερυθρό κρασί με βάθος, μεγάλη αρωματική πολυπλοκότητα και τανίνες που… μασιούνται. Έρχεται στο τραπέζι μόνο εάν τα κρέατα που θα συνοδεύσει είναι ικανά να το… τιθασεύσουν. Αν ανταποκριθείτε με επιτυχία στην πρόκληση αυτή, θα απολαύσετε μια αξέχαστη οινογαστρονομική εμπειρία.*Διατίθεται σε ξύλινη συσκευασία 6 φιαλών",False,False,,89.5,"['Ήπιος', 'Ξηρός', 'Nebbiolo']",http://www.houseofwine.gr/how/barolo-bricco-rocche-brunate.html,2006.0
Μπουτάρης - Μοσχοφίλερο (24x187ml) 2015,False,11.0,,Λευκός,"Όμορφα τυπικό λευκό κρασί από την σταθερά αγαπημένη ποικιλία Μοσχοφίλερο. Φρέσκα λουλουδάτα αρώματα, δροσιστική οξύτητα, τεράστια γκάμα συνδυασμών στο τραπέζι και ελκυστική τιμή, εξηγούν τους λόγους που η ετικέτα αυτή παραμένει αμείωτα δημοφιλής. Κιβώτιο 24 φιαλών 187ml",True,False,,47.3,"['Ήπιος', 'Ξηρός', 'Μοσχοφίλερο']",http://www.houseofwine.gr/how/boutaris-moshofilero-24x187ml.html,2015.0
The White 2016,False,13.0,,Ροζέ,"Απολαυστικότατο και τυπικότατο Sauvignon Blanc, που το στυλ του μας πάει περισσότερο προς την Κοιλάδα του Λίγηρα, παρά προς τα πολύ εξωστρεφή Νεοζηλάνδεζικα Sauvignon. Ο Κωνσταντίνος Λαλίκος και η ομάδα του, δουλεύουν αθόρυβα και δημιουργούν κρασιά που γοητεύουν με την κομψότητα τους. Κρασιά που δεν ΄φωνάζουν’ και που ακόμα και κάθε μέρα να τα πίνεις δεν τα βαριέσαι.",True,False,,10.0,"['Ήπιος', 'Sauvignon Blanc', 'Ημίξηρος']",http://www.houseofwine.gr/how/the-white.html,2016.0
Κλέφτρα Κίσσα 2015,False,,,Ροζέ,"Απαλό, λαμπερό ροζέ χρώμα. Έντονο άρωμα με χαρακτηριστικό passion fruit και πετροκέρασο στη μύτη και στο στόμα. Φινετσάτο και δροσερό στο στόμα με ευχάριστο αρωματικό προφίλ, δροσερή οξύτητα και μακρά επίγευση.",True,False,,9.5,"['Cabernet Sauvignon', 'Ήπιος', 'Ξηρός', 'Merlot']",http://www.houseofwine.gr/how/kokotos-roze.html,2015.0
Κτήμα Θεόπετρα - Syrah - Λημνιώνα - Cabernet Sauvignon 2013,True,,,Ερυθρός,"Κόκκινα φρούτα και μπαχαρικά ξεχωρίζουν σε αυτό το ιδιαίτερο χαρμάνι από το Κτήμα Θεόπετρα. Ένα χειμωνιάτικο ερυθρό για να συνοδέψει πλούσια κρέατα και τυριά, με εντυπωσιακή βαθμολογία από ξένους κριτικούς οίνου",False,False,,15.1,"['Cabernet Sauvignon', 'Ήπιος', 'Ξηρός', 'Λημνιώνα', 'Syrah']",http://www.houseofwine.gr/how/ktima-theopetra-syrah-limniona-cabernet-sauvignon.html,2013.0
Barolo 2009,True,13.5,,Ερυθρός,"Στιβαρό ερυθρό από το Barolo που τιμά την παράδοση και την καταγωγή του. Όμορφα τανικό και με μεγάλη διάρκεια, χαρίζει απόλαυση με διάρκεια, χωρίς ακρότητες ή ανισορροπίες. Είναι ιδανικό για παλαίωση, χωρίς όμως αυτό να σημαίνει ότι θα είχε πρόβλημα να συνοδεύσει τα πλούσια κρεατικά μας ανά πάσα στιγμή!",False,False,,49.7,"['Ήπιος', 'Ξηρός', 'Nebbiolo']",http://www.houseofwine.gr/how/barolo-contrabasso-docg.html,2009.0
Άνεμος - Ερυθρός 2016,False,13.0,76,Ερυθρός,"Πρωταθλητής των Πρωταθλητών, 1ο σε πωλήσεις κρασί το 2013! To ""μικρό"" Αγιωργίτικο του Γιώργου Παλυβού είναι μικρό στην τιμή αλλά καθόλου μικρό στα χαρακτηριστικά: Μια Νεμέα για το καθημερινό μας τραπέζι, φρουτώδης με αρώματα κόκκινων φρούτων και με χαμηλές σχετικά τανίνες, γεμάτη γεύση και καλή επίγευση, ένα εύκολο σε τιαριάσματα κρασί για πολλά και διάφορα καθημερινά πιάτα.",True,False,19,7.5,"['Ήπιος', 'Αγιωργίτικο', 'Ξηρός']",http://www.houseofwine.gr/how/anemos-erythros.html,2016.0
Κτήμα Βογιατζή - Νεαρός Τσαπουρνάκος 2016,True,5.0,,Ερυθρός,"Διαθέτει όλη τη γοητεία και τη φρεσκάδα της νιότης του. Βιάστηκε να κυκλοφορήσει στην αγορά για να δείξει και μια φρέσκια εκδοχή της ποικιλίας που ανάδειξε το κτήμα Βογιατζή στο Βελβεντο. Ένα κρασί που ξεχειλίζει από ζουμερά κόκκινα φρούτα, όπως κεράσι και βύσσινο και απολαυστική φυτικότητα που χαρίζει φρεσκάδα. Αφήστε ότι σας θυμίζει βαρέλι για τον κλασικό Τσαπουρνάκο.",False,False,,10.8,"['Ήπιος', 'Τσαπουρνάκος', 'Ξηρός', '14']",http://www.houseofwine.gr/how/ktima-vogiatzi-nearos-tsapournakos.html,2016.0
Novita 2016,False,13.0,86,Λευκός,"Κάθε προσπάθεια για διάσωση και διάδοση των αυτοχθόνων ποικιλιών θα πρέπει σίγουρα να αποτελεί είδηση. Ευτυχώς η σπάνια ποικιλία Γουστολίδι των Ιόνιων νήσων βρέθηκε στα χέρια του κτήματος Γράμψα το οποίο προσπαθεί να αναβιώσει τη σπουδαία ιστορία του. Ανθικό, λεμονάτο, ώριμο  και ισορροπημένο στο στόμα, ένα κρασί που αποτελεί μια ευχάριστη έκπληξη.",True,False,16,10.7,"['Ήπιος', 'Ξηρός', 'Γουστολίδι']",http://www.houseofwine.gr/how/novita.html,2016.0
Cheval des Andes 2011,True,13.5,,Ερυθρός,"Ένα κρασί με διπλή ""υπηκοότητα"": Το Malbec κυριαρχεί στα αρώματα και την γεύση, προσφέροντας φρέσκες νότες μπαχαρικών, μαύρου κερασιού και κέδρου, και κάνοντάς το κρασί ξεκάθαρα προϊόν της Αργεντινής. Αλλά, πιστό και στην ευρωπαΪκή του κληρονομιά, είναι γνήσια ξηρό, έχει λεπτά αρώματα και άριστη δομή. Για πολλούς, το καλύτερο κρασί της Αργεντινής, από μια εξαιρετική χρονιά.",False,False,,93.8,"['Cabernet Sauvignon', 'Ήπιος', 'Malbec', 'Ξηρός', 'Petit Verdot']",http://www.houseofwine.gr/how/cheval-des-andes.html,2011.0
Assyrtiko de Louros Vignes Centenaires 2015,True,15.0,90,Λευκός,"Το Ασύρτικο γράφει ήδη  ιστορία  έχοντας βρει το δρόμο του στην παγκόσμια αγορά  και ο  Χαρίδημος Χατζηδάκης είναι ανάμεσα σε εκείνους  που ανεβάζουν το προφίλ της ποικιλίας κατακόρυφα. Ο πιο terroiristas από τους παραγωγούς του νησιού, επιλέγει για τον Πύργο σταφύλια από εκατοντάχρονα αμπέλια, δίνοντας ένα οξειδωτικού στυλ, μοναδικό Ασύρτικο μετά από 24μηνη ωρίμαση σε παλαιά βαρέλια.",False,False,11,49.8,"['Ήπιος', 'Ξηρός', 'Ασύρτικο']",http://www.houseofwine.gr/how/assyrtiko-de-louros-vignes-centenaires.html,2015.0
Vouvray Marc Bredif 2015,True,,,Λευκός,"Ένα κομψότατο και δροσερό κρασί από την περιοχή του Λίγηρα και την Ονομασία Προέλευσης Vouvray, όπου παράγονται ίσως τα καλύτερα κρασιά του κόσμου από την ποικιλία Chenin Blanc. Ο Mark Bredif φημίζεται για την ικανότητα των κρασιών του να παλαιώνουν και να αποκτούν εξαιρετικά πολύπλοκο χαρακτήρα. Ακόμα και το πιο κλασικό του και value for money κρασί, επαληθεύει αυτή την φήμη.",False,False,,18.6,[],http://www.houseofwine.gr/how/vouvray-marc-bredif.html,2015.0
